6910.9	72.454	70.665	6.1334
6910.9	72.862	70.35	6.1817
6911	73.131	70.119	6.1774
6911	73.229	70.063	6.1637
6911	73.352	70.322	6.1994
6911	73.28	70.642	0.031468
6911.1	73.287	70.993	0.077796
6911.1	73.4	71.343	0.073742
6911.1	73.495	71.692	0.079266
6911.1	73.562	72.072	0.079168
6911.2	73.612	72.495	0.064057
6911.2	73.844	72.861	0.10227
6911.2	74.079	73.047	0.13626
6911.2	74.262	73.236	0.094963
6911.3	74.506	73.264	0.055137
6911.3	74.807	73.095	0.073645
6911.3	74.914	72.843	0.15426
6911.3	75.27	72.538	0.15481
6911.4	75.709	72.162	0.21282
6911.4	76.18	71.983	0.32443
6911.4	76.638	71.998	0.4423
6911.4	76.903	71.935	0.47362
6911.5	76.972	72.107	0.4927
6911.5	77.069	72.244	0.47845
6911.5	77.172	72.363	0.45014
6911.5	77.311	72.689	0.44574
6911.6	77.57	73.001	0.4094
6911.6	77.944	73.281	0.39641
6911.6	78.417	73.577	0.43796
6911.6	78.73	73.852	0.38358
6911.7	79.059	74.062	0.47521
6911.7	79.386	74.317	0.55828
6911.7	79.699	74.591	0.57139
6911.7	79.986	74.875	0.51286
6911.8	80.049	75.129	0.47752
6911.8	80.261	75.482	0.45415
6911.8	80.604	75.856	0.46086
6911.8	80.921	76.148	0.45937
6911.9	81.136	76.337	0.4241
6911.9	81.399	76.569	0.43444
6911.9	81.825	76.767	0.48819
6911.9	82.517	76.738	0.54117
6912	83.097	76.784	0.52323
6912	83.587	76.551	0.53382
6912	84.021	76.34	0.55065
6912.1	84.489	76.205	0.52211
6912.1	85.016	76.063	0.37855
6912.1	85.457	75.763	0.4031
6912.1	85.762	75.646	0.34722
6912.2	86.065	75.54	0.31246
6912.2	86.424	75.395	0.34283
6912.2	86.807	75.228	0.43796
6912.2	87.509	74.784	0.33259
6912.3	87.803	74.564	0.26867
6912.3	87.982	74.411	0.21687
6912.3	88.333	74.185	0.16857
6912.3	88.627	74.068	0.099109
6912.4	88.928	73.898	0.055137
6912.4	89.332	73.553	0.055137
6912.4	89.853	73.108	0.055137
6912.4	90.333	72.771	0.016735
6912.5	90.649	72.659	6.2351
6912.5	90.925	72.562	6.1818
6912.5	91.229	72.417	6.1344
6912.5	91.612	72.276	6.031
6912.6	91.811	72.206	6.0146
6912.6	91.951	72.073	6.0591
6912.6	91.887	71.819	5.9318
6912.6	91.827	71.558	5.7533
6912.7	91.788	71.323	5.6297
6912.7	91.603	71.065	5.577
6912.7	91.186	70.795	5.6242
6912.7	90.536	70.578	5.6242
6912.8	90.247	70.092	5.5764
6912.8	90.049	69.645	5.4676
6912.8	89.853	69.225	5.3654
6912.8	89.583	68.769	5.3134
6912.9	89.186	68.089	5.3171
6912.9	88.843	67.545	5.2993
6912.9	88.617	67.046	5.2058
6912.9	88.426	66.539	5.0912
6913	88.181	66.017	5.0119
6913	87.894	65.304	4.9186
6913	87.73	64.966	4.9156
6913	87.589	64.681	4.924
6913.1	87.541	64.163	4.9734
6913.1	87.625	63.65	5.0267
6913.1	87.868	63.21	4.9836
6913.2	88.078	62.76	4.8569
6913.2	88.091	62.366	4.8738
6913.2	88.202	61.802	4.771
6913.2	88.326	61.149	4.6163
6913.3	88.386	60.604	4.5422
6913.3	88.359	60.125	4.5399
6913.3	87.983	59.595	4.5102
6913.6	83.156	52.796	4.6411
6913.6	83.151	51.945	4.6019
6913.6	83.066	51.272	4.4549
6913.7	82.898	50.654	4.3737
6913.7	82.613	50.049	4.3341
6913.7	82.293	49.535	4.364
6913.7	82.011	49.16	4.4758
6914.2	73.082	45.225	3.7206
6914.2	72.631	45.189	3.6157
6914.2	72.136	45.275	3.5265
6914.3	71.647	45.53	3.4955
6914.3	71.242	45.8	3.6502
6914.3	70.751	45.911	3.672
6914.3	70.275	46.068	3.7378
6914.4	69.833	46.176	3.7699
6914.4	69.422	46.176	3.7159
6914.4	68.938	45.97	3.7159
6914.4	68.608	45.687	3.6895
6914.5	68.358	45.418	3.7129
6914.5	67.782	45.236	3.7293
6914.5	67.334	45.073	3.7311
6914.5	67.28	44.879	3.7708
6914.6	67.22	44.766	3.8813
6914.6	67.082	44.565	3.9012
6914.6	66.913	44.327	3.8854
6914.6	66.927	44.132	3.9122
6914.7	66.96	43.889	3.8949
6914.7	66.988	43.512	3.8671
6914.7	66.842	42.886	3.9821
6914.7	67.055	42.532	3.9821
6914.8	66.854	42.099	3.9202
6914.8	66.578	41.837	3.8145
6914.8	66.259	41.502	3.7887
6914.8	65.945	40.965	3.8998
6914.9	65.555	40.412	3.9051
6914.9	64.931	40.014	3.9054
6914.9	64.51	39.706	3.8665
6914.9	64.15	39.544	3.8101
6915	63.751	39.57	3.7613
6915	63.15	39.549	3.6796
6915	62.484	39.523	3.6251
6915	62.027	39.568	3.6529
6915.1	61.191	39.502	3.54
6915.1	60.302	39.163	3.5876
6915.1	59.748	38.866	3.5766
6915.1	59.443	38.754	3.4923
6915.2	59.026	38.81	3.4122
6915.2	58.287	39.112	3.3113
6915.2	57.78	39.685	3.1989
6915.3	57.253	40.238	3.138
6915.3	56.843	40.557	3.2648
6915.3	56.54	40.914	3.5137
6915.3	56.171	41.115	3.6151
6915.4	55.853	41.229	3.6502
6915.4	55.543	41.324	3.6671
6915.4	55.113	41.186	3.4608
6915.4	54.689	41.048	3.2751
6915.5	54.441	40.852	3.265
6915.5	54.255	40.77	3.3714
6915.5	53.899	40.742	3.3714
6915.5	53.645	40.637	3.4606
6915.6	53.409	40.559	3.6089
6915.6	53.049	40.458	3.7219
6915.6	52.597	40.304	3.7962
6915.6	52.274	40.159	3.908
6915.7	52.128	39.943	3.9466
6915.7	51.928	39.665	3.9313
6915.7	51.628	39.352	3.8916
6915.7	51.281	39.027	3.8402
6915.8	51.089	38.656	3.7658
6915.8	50.825	38.274	3.6859
6915.8	50.444	37.881	3.5803
6915.8	49.856	37.388	3.4925
6915.9	49.73	37.181	3.5079
6915.9	49.435	37.196	3.5016
6915.9	48.924	37.393	3.4535
6915.9	48.332	37.733	3.3625
6916	47.933	38.396	3.1282
6916	47.604	38.883	3.0187
6916	47.387	39.416	2.9789
6916	47.156	39.93	2.925
6916.1	46.74	40.407	2.757
6916.1	46.445	41.195	2.7348
6916.1	46.229	41.713	2.6845
6916.1	46.017	42.215	2.6352
6916.2	45.737	42.752	2.5485
6916.2	45.457	43.404	2.4746
6916.2	45.508	44.09	2.4113
6916.2	45.774	44.658	2.3572
6916.3	45.972	45.359	2.164
6916.3	46.017	45.868	2.1031
6916.3	46.264	46.193	2.0741
6916.4	46.487	46.701	2.1324
6916.4	46.556	47.388	2.2315
6916.4	46.484	48.054	2.2355
6916.4	46.059	48.266	2.3101
6916.5	45.562	48.595	2.3241
6916.5	45.22	48.928	2.2788
6916.5	45.129	49.092	2.231
6916.5	45.077	49.031	2.2884
6916.6	44.998	49.136	2.3514
6916.6	44.861	49.406	2.3977
6916.6	44.602	49.386	2.3243
6916.6	44.667	49.391	2.2545
6916.7	44.682	49.565	2.2224
6916.7	44.67	49.711	2.2139
6916.7	44.669	49.727	2.2168
6916.7	44.662	49.813	2.231
6916.8	44.57	49.969	2.2982
6916.8	44.351	50.125	2.2696
6916.8	44.082	50.238	2.2699
6916.8	43.823	50.352	2.2886
6916.9	43.537	50.676	2.0948
6916.9	43.103	50.977	2.1468
6916.9	42.88	51.143	2.1077
6916.9	42.756	51.248	2.0272
6917	42.923	51.555	2.0636
6917	43.092	52.055	2.0779
6917	43.323	52.583	2.0626
6917	43.803	52.961	2.069
6917.1	43.859	53.194	2.2936
6917.1	43.903	53.496	2.5096
6917.1	43.845	53.859	2.6603
6917.1	43.719	54.214	2.7632
6917.2	43.578	54.518	2.8398
6917.2	43.288	54.806	2.7908
6917.2	42.859	55.014	2.5846
6917.2	42.5	55.215	2.444
6917.3	42.198	55.428	2.366
6917.3	41.85	55.658	2.2553
6917.3	41.324	55.907	2.2678
6917.4	40.743	56.133	2.3222
6917.4	40.223	56.179	2.329
6917.4	40.134	56.255	2.3926
6917.4	40.1	56.403	2.4113
6917.5	39.915	56.494	2.4911
6917.5	39.714	56.58	2.5636
6917.5	39.572	56.67	2.7009
6917.5	39.362	56.589	2.7175
6917.6	39.079	56.564	2.6912
6917.6	38.729	56.555	2.6158
6917.6	38.391	56.547	2.5513
6917.6	38.176	56.546	2.5912
6917.7	38.357	56.392	2.5912
6917.7	38.487	56.362	2.5912
6917.7	38.603	56.371	2.5912
6917.7	38.846	56.313	2.6394
6917.8	39.063	56.131	2.5789
6917.8	39.179	55.923	2.389
